Category,Name,Quantity,Price,Discount,OriginalPrice,PricePerVolume,OriginalPricePerVolume
Tonic Food Drink,Master Foods Lemon Herb And Garlic Seasoning,0.046,7.15,0,7.15,155.4,155.4
Tonic Food Drink,Tesco Food Container For 500ml (3 Pieces),0.3310344827586207,14.5,0,14.5,4.8,4.8
Tonic Food Drink,Tesco Cat Food Hairball Control 1.1kg,1.1,12.99,0,12.99,11.8,11.8
Tonic Food Drink,Tesco Cat Food Tuna Flavour 1.2kg,1.2,13.99,0,13.99,11.7,11.7
Tonic Food Drink,Purina Felix Mackerel - Wet Cat Food,0.07,2.19,0,2.19,31.3,31.3
Tonic Food Drink,Purina Adult Cat Food With Chicken In Jelly,0.07,2.19,0,2.19,31.3,31.3
Tonic Food Drink,Purina Felix Tuna - Wet Cat Food,0.07,2.19,0,2.19,31.3,31.3
Tonic Food Drink,Purina Felix Tuna Adult Cat Food,0.07,2.19,0,2.19,31.3,31.3
Tonic Food Drink,Tesco Cat Food Tuna Flavour 3kg,3,24.99,0,24.99,8.3,8.3
Tonic Food Drink,Tesco Cat Food Mackerel Flavour 1.2kg,1.2,13.99,0,13.99,11.7,11.7
Tonic Food Drink,Tesco Wet Cat Food Tuna & Surimi,0.085,1.49,0,1.49,17.5,17.5
Tonic Food Drink,Tesco Cat Food Seafood Flavour 1.2kg,1.2,13.99,0,13.99,11.7,11.7
Tonic Food Drink,PRO DIET Healthy Diet Cat Food,1.4,15.7,0,15.7,11.2,11.2
Tonic Food Drink,YLF Food Mickey Mouse Surprise Egg,0.01,4.89,0,4.89,489,489
Tonic Food Drink,YLF Food Disney Princess Surprise Egg,0.01,4.89,0,4.89,489,489
Tonic Food Drink,Drinho Chrysanthemum Tea Drink,1,2.31,-3,2.39,2.3,2.4
Tonic Food Drink,Milo Chocolate Malt Drink,2,25.35,-35,38.99,12.7,19.5
Tonic Food Drink,F&N Orange Drink,1.5,3.1,-21,3.92,2.1,2.7
Tonic Food Drink,Milo Chocolate Malt Drink,1,15.19,-30,21.69,15.2,21.7
Tonic Food Drink,Karta Coconut Water Drink,1,7.21,0,7.21,7.2,7.2
Tonic Food Drink,Pepsi Light Carbonated Drink,0.325,1.5,0,1.5,4.6,4.6
Tonic Food Drink,Farmhouse Fresh Milk Drink,1,6.11,-35,9.4,6.1,9.4
Tonic Food Drink,GOODDAY Fresh Milk Drink,1,5.54,-35,8.51,5.5,8.5
Tonic Food Drink,Milo Chocolate Malt Drink,1,4.96,-11,5.6,5,5.6
Tonic Food Drink,Milo Chocolate Malt Drink,0.2,3.87,-15,4.55,19.3,22.7
Tonic Food Drink,F&N Sarsi Drink,1.5,3.1,-21,3.92,2.1,2.7
Tonic Food Drink,Malta Malt Energy Drink,0.325,3.29,0,3.29,10.1,10.1
Tonic Food Drink,Pran Mango Premium Drink,0.33,2.59,0,2.59,7.8,7.8
Tonic Food Drink,Milo Chocolate Malt Drink,0.4,8.66,-11,9.69,21.6,24.3
Tonic Food Drink,Yeo's Sugar Cane Drink,0.25,5.02,-15,5.9,20.1,23.6
Tonic Food Drink,F&N Zappel Drink,1.5,3.1,-21,3.92,2.1,2.7
Tonic Food Drink,F&N Fruitade Drink,1.5,3.1,-21,3.92,2.1,2.7
Tonic Food Drink,Yeo'S Lychee Flavored Drink,0.25,5.02,-15,5.9,20.1,23.6
Tonic Food Drink,F&N Grape Drink,1.5,3.1,-21,3.92,2.1,2.7
Tonic Food Drink,Pepsi Black Ginger Drink,1.5,3.59,0,3.59,2.4,2.4
Tonic Food Drink,NUBIAN Goat'S Milk Drink,0.2,5.6,0,5.6,28,28
Tonic Food Drink,Munira Guava Fruit Drink,0.17,1.49,0,1.49,8.8,8.8
Tonic Food Drink,Nutrifres Sour Plum Drink,1,9.85,0,9.85,9.8,9.8
Tonic Food Drink,Milo Chocolate Malt Drink,3.2,7.28,0,7.28,2.3,2.3
Tonic Food Drink,Belima Mango Nectar Drink,1,5.9,0,5.9,5.9,5.9
Tonic Food Drink,Yeo's Chrysanthemum Tea Drinks,0.3,1.32,-6,1.4,4.4,4.7
Tonic Food Drink,Munira Mango Fruit Drink,0.17,1.49,0,1.49,8.8,8.8
Tonic Food Drink,Whiskas Pouch Cat Wet Food Adult Fresh Fish Ocean Fish 85G Cat Food,0.085,1.59,0,1.59,18.7,18.7
Tonic Food Drink,Milo Chocolate Malt Drink,1.5,22.96,-30,32.8,15.3,21.9
Tonic Food Drink,Milo Chocolate Malt Drink,0.5,11.13,-30,15.9,22.3,31.9
Tonic Food Drink,Ribena Blackcurrant Cordial Drink,2,18.2,-30,25.99,9.1,13
Tonic Food Drink,Karta Coconut Water Drink,0.33,2.14,-23,2.78,6.5,8.4
Tonic Food Drink,Pepsi Cola Carbonated Drinks,1.5,2.52,-30,3.59,1.7,2.4
Tonic Food Drink,F&N Strawberry Drink,1.5,3.1,-21,3.92,2.1,2.7
Tonic Food Drink,Yeo'S Winter Melon Drink,0.35,1.38,-8,1.5,3.9,4.2
Tonic Food Drink,Vico Chocolate Malt Drink,0.9,16.99,-9,18.59,18.9,20.8
Tonic Food Drink,FERNLEAF Chocolate Milk Drink,1,6.3,0,6.3,6.3,6.3
Tonic Food Drink,Ribena Blackcurrant Fruit Drink,0.33,3.09,-5,3.25,9.4,9.9
Tonic Food Drink,Munira Apple Fruit Drink,0.17,1.49,0,1.49,8.8,8.8
Tonic Food Drink,Brands Essence Of Chicken Drink,0.07,71.67,-13,82.31,1023.9,1176.9
Tonic Food Drink,Vico Chocolate Malt Drink,0.4,7.69,0,7.69,19.2,19.2
Tonic Food Drink,Pokka Mango Milk Drink,1,5.55,0,5.55,5.6,5.6
Tonic Food Drink,Ribena Blackcurrant Fruit Drink,0.5,3.59,0,3.59,7.2,7.2
Tonic Food Drink,Munira Lycee Fruit Drink,0.17,1.49,0,1.49,8.8,8.8
Tonic Food Drink,Tropicana Twister Apple Fruit Drink 1.5L,1.5,5,-10,5.55,3.3,3.7
Tonic Food Drink,Farm Fresh Strawberries Yogurt Drink,0.7,4.59,-15,5.4,6.6,7.8
Tonic Food Drink,Premier Salute White Grape Drink,0.75,8.1,0,8.1,10.8,10.8
Tonic Food Drink,Afdal Rose Flavoured Drink Base,0.38,1.91,-11,2.15,5,5.6
Tonic Food Drink,Ribena Blackcurrant & Strawberry Fruit Drink,0.33,10.15,0,10.15,30.8,30.8
Tonic Food Drink,Korean Black Raspberry Vinegar Drink,0.9,27.99,-7,29.99,31.1,33.4
Tonic Food Drink,Gatorade Quit Storm Isotonic Drink,0.5,2.99,0,2.99,6,6
Tonic Food Drink,Dutch Lady Yoghurt Drink 0% Fat Grape,0.7,5.4,0,5.4,7.7,7.7
Tonic Food Drink,Jus Master Calamansi Plum Drink,0.32,1.3,0,1.3,4.1,4.1
Tonic Food Drink,Afdal Grape Flavoured Drink Base,0.9,1.88,-6,2,2.1,2.2
Tonic Food Drink,Premier Salute Red Grape Drink,0.75,8.1,0,8.1,10.8,10.8
Tonic Food Drink,AFDAL Sarsi Flavoured Drink Base,0.4,1.91,-11,2.15,4.8,5.4
Tonic Food Drink,Pokka Vanilla Milk Coffee Drink,0.24,2.28,-5,2.39,9.5,10
Tonic Food Drink,Gatorade Lemon-Lime Isotonic Drink,0.5,2.99,0,2.99,6,6
Tonic Food Drink,Farm Fresh Original Natural Drink Yogurt,0.2,2.1,0,2.1,10.5,10.5
Tonic Food Drink,Sun Up Blackcurrant Fruit Drink,0.6616257088846881,5.29,0,5.29,3.5,3.5
Tonic Food Drink,Dutch Lady Yoghurt Drink 0% Fat Strawberry,0.7,5.4,0,5.4,7.7,7.7
Tonic Food Drink,Sun Up Orange Fruit Drink,1.5,5.29,0,5.29,3.5,3.5
Tonic Food Drink,Afdal Orange Flavoured Drink Base,0.38,1.91,-11,2.15,5,5.6
Tonic Food Drink,Nutrifres Afdal Lcyhee Flavoured Drink Base,0.375,1.88,-6,2,5,5.3
Tonic Food Drink,Friskies Meaty Grills Cat Food 1.2Kg,1.2,13.99,0,13.99,11.7,11.7
Tonic Food Drink,Smartheart Adult Cat Food - Tuna & Shrimp,1.2,12.15,-13,13.99,10.1,11.6
Tonic Food Drink,Friskies Seafood Sensation Cat Food 1.2Kg,1.2,13.92,-1,13.99,11.6,11.7
Tonic Food Drink,Purina Felix Salmon - Wet Cat Food,0.07,2.19,0,2.19,31.3,31.3
Tonic Food Drink,Tesco Cat Food Seafood Flavour 3kg,3,24.99,0,24.99,8.3,8.3
Tonic Food Drink,Mas Food Instant Crispy Prawn With Cereal,0.08,4.89,0,4.89,61.1,61.1
Tonic Food Drink,Yi Jia Food Products Mi Parang,2.88,3.66,0,3.66,1.3,1.3
Tonic Food Drink,YLF Food Hero Pop (Mix Fruit),0.104,3.89,0,3.89,37.4,37.4
Tonic Food Drink,Whiskas Pouch Cat Wet Food Adult Fresh Fish Tuna & White Fish 85G Cat Food,0.085,1.59,0,1.59,18.7,18.7
Tonic Food Drink,"Whiskas Pouch Multipack Cat Wet Food Adult Ocen Fish, Tuna, Tuna & Whitefish 85G Cat Food",0.085,19.7,0,19.7,231.8,231.8
Tonic Food Drink,"Whiskas Pouch Multipack Cat Wet Food Adult  Mackerel, Ocean Fish, Mackerel & Salmon 85G Cat Food",0.085,19.7,0,19.7,231.8,231.8
Tonic Food Drink,Kraft Foods Chachos Spicy Curry Corn Chips,0.08,2.99,0,2.99,37.4,37.4
Tonic Food Drink,Samyang Hot Chicken Flavor Ramen Instant Food,0.105,6.21,-12,7.09,59.1,67.2
Tonic Food Drink,Friskies Surfin' & Turfin' Favourites Cat Food 1.2Kg,1.2,13.92,-1,13.99,11.6,11.7
Tonic Food Drink,Alpo Adult Dog Food With Beef Liver & Vegetables,3,23.99,0,23.99,8,8
Tonic Food Drink,Mega Food Australian Cheddar Cheese (12 Slices),0.2,9.7,0,9.7,48.5,48.5
Tonic Food Drink,Tesco Value Chocolate Malt Drink,1,18.99,0,18.99,19,19
Tonic Food Drink,100 Plus Original Isotonic Drink,1.5,1.93,-45,3.5,1.3,2.4
Tonic Food Drink,Ovaltine Malt Drink Chocolate Flavour,0.4,6.89,0,6.89,17.2,17.2
Tonic Food Drink,100 Plus Berry Isotonic Drink,1.5,3.1,-11,3.5,2.1,2.4
Tonic Food Drink,Lactel Bliss Mango Yogurt Drink,0.2,2.35,0,2.35,11.8,11.8
Tonic Food Drink,Sunglo Apple Lassi Yogurt Drink,1.75,8.95,0,8.95,5.1,5.1
Tonic Food Drink,Tesco Full Cream Milk Drink,1,5.99,0,5.99,6,6
Tonic Food Drink,F&N Cordial Orange Drink,2,8.69,-8,9.48,4.3,4.7
Tonic Food Drink,Tesco Chocolate Flavoured Milk Drink,1,5.99,0,5.99,6,6
Tonic Food Drink,100 Plus Orange Isotonic Drink,1.5,3.1,-11,3.5,2.1,2.4
Tonic Food Drink,Lactel Bliss Mango Yogurt Drink,0.7,4.2,-16,5,6,7.1
Tonic Food Drink,Sarsaparilla Flavoured Carbonated Soft Drink,1.5,3.59,0,3.59,2.4,2.4
Tonic Food Drink,GOODDAY Full Cream Milk Drink,1,6.71,-11,7.55,6.7,7.5
Tonic Food Drink,Lactel Bliss Kiwi Yogurt Drink,0.7,4.2,-16,5,6,7.1
Tonic Food Drink,Sunglo Mango Lassi Yogurt Drink,0.7,5.65,0,5.65,8.1,8.1
Tonic Food Drink,100 Plus Original Isotonic Drink,0.325,1.45,0,1.45,4.5,4.5
Tonic Food Drink,Jalen Barley Flavoured Cordial Drink,2,10.29,0,10.29,5.1,5.1
Tonic Food Drink,Tesco Mango Fruit Drink Base,0.75,9.99,0,9.99,13.3,13.3
Tonic Food Drink,Marigold HL Milk Strawberry Drink,1,8.03,0,8.03,8,8
Tonic Food Drink,Jalen Rose Flavoured Cordial Drink,2,10.29,0,10.29,5.1,5.1
Tonic Food Drink,Tesco Choco Malt Drink Mix,2,24.69,0,24.69,12.3,12.3
Tonic Food Drink,Ribena Glucose Blackcurrant Fruit Drink,0.33,3.09,-5,3.25,9.4,9.9
Tonic Food Drink,100 Plus Orange Isotonic Drink,0.5,1.95,0,1.95,3.9,3.9
Tonic Food Drink,100 Plus Berry Isotonic Drink,0.325,1.45,0,1.45,4.5,4.5
Tonic Food Drink,100 Plus Berry Isotonic Drink,0.5,1.95,0,1.95,3.9,3.9
Tonic Food Drink,Pran Apple Premium Fruit Drink,0.33,2.59,0,2.59,7.8,7.8
Tonic Food Drink,Yakult Ace Cultured Milk Drink,2.5065274151436028,3.83,-15,4.5,9.6,11.3
Tonic Food Drink,Vitagen Assorted Cultured Milk Drink,1.588785046728972,4.28,-5,4.5,6.8,7.2
Tonic Food Drink,Ovaltine Malt Drink Chocolate Flavour,0.82,13.8,0,13.8,16.8,16.8
Tonic Food Drink,Calpis Smooth Cultured Milk Drink,0.35,2.45,0,2.45,7,7
Tonic Food Drink,100 Plus Original Isotonic Drink,0.5,1.62,-15,1.9,3.2,3.8
Tonic Food Drink,Nescafé Creamy Roast Coffee Drink,0.24,10.41,-26,14.05,43.4,58.6
Tonic Food Drink,F&N Cordial Grape Drink,2,8.69,-8,9.48,4.3,4.7
Tonic Food Drink,F&N Cordial Rose Drink,2,8.69,-8,9.48,4.3,4.7
Tonic Food Drink,Lactel Bliss Strawberry Yogurt Drink,0.2,2.35,0,2.35,11.8,11.8
Tonic Food Drink,Sunglo Lassi Blackcurrant Yogurt Drink,0.75,4.29,0,4.29,5.7,5.7
Tonic Food Drink,F&N Cordial Sarsi Drink,2,8.69,-8,9.48,4.3,4.7
Tonic Food Drink,Marigold Hl Chocolate Milk Drink,1,7.21,-10,8.03,7.2,8
Tonic Food Drink,Tesco Tropical Fruit Drink Base,0.75,9.99,0,9.99,13.3,13.3
Tonic Food Drink,Tesco Kiwi Fruit Drink Base,0.75,9.99,0,9.99,13.3,13.3
Tonic Food Drink,Tesco Orange Fruit Drink Base,0.75,9.99,0,9.99,13.3,13.3
Tonic Food Drink,Jia Duo Bao Herbal Drink,1.86,16.31,-7,17.59,8.8,9.5
Tonic Food Drink,Lactel Bliss Strawberry Yogurt Drink,0.7,4.2,-16,5,6,7.1
Tonic Food Drink,Sunkist Pure Orange Juice Drink,0.5004906771344455,10.19,-7,10.99,5.1,5.5
Tonic Food Drink,GOODDAY Milk With Extract Dates Drinks,1,4.75,-28,6.59,4.8,6.7
Tonic Food Drink,SUMMERFIELD Classic Chocolate Milk Drink,1,7.05,0,7.05,7,7
Tonic Food Drink,F&N Cream Soda Drink,1.5,3.1,-21,3.92,2.1,2.7
Tonic Food Drink,Oyoshi Lychee Green Tea Drink,1,3.31,-12,3.75,3.3,3.8
Tonic Food Drink,7UP Revive Isotonic Original Drink,0.5,2.29,0,2.29,4.6,4.6
Tonic Food Drink,Tesco Red Fruit Drink Base,0.75,9.99,0,9.99,13.3,13.3
Tonic Food Drink,Marigold HL Milk Plain Drink,0.2,2.3,0,2.3,11.5,11.5
Tonic Food Drink,Horlicks Original Nutritious Malted Drink,1,26.99,0,26.99,27,27
Tonic Food Drink,Yeo'S Chrysanthemum Drink (1 Piece),0.25,5.02,-15,5.9,20.1,23.6
Tonic Food Drink,Yeos Winter Melon Tea Drink,1.5,5.65,0,5.65,3.8,3.8
Tonic Food Drink,100 Plus Active Isotonic Drink,0.5,1.9,0,1.9,3.8,3.8
Tonic Food Drink,100 Plus Orange Isotonic Drink,0.325,1.45,0,1.45,4.5,4.5
Tonic Food Drink,Revive Isotonic Drink (320ml x4),0.7868383404864091,6.99,0,6.99,5.5,5.5
Tonic Food Drink,Nestle Lactel Bliss Yogurt Drink,0.7,2.35,0,2.35,3.4,3.4
Tonic Food Drink,Jalen Sarsi Flavoured Cordial Drink,2,10.29,0,10.29,5.1,5.1
Tonic Food Drink,Nutrifres Sour Plum Calmansi Drink,1,9.85,0,9.85,9.8,9.8
Tonic Food Drink,Yeo'S Winter Melon Flavored Drinks,0.3,1.32,-6,1.4,4.4,4.7
Tonic Food Drink,Sunglo Mango Lassi Yogurt Drink,1.75,8.95,0,8.95,5.1,5.1
Tonic Food Drink,SUMMERFIELD Classic Chocolate Milk Drink,0.568,4.25,0,4.25,7.5,7.5
Tonic Food Drink,Sunglo Orange Lassi Yogurt Drink,0.7,4.33,0,4.33,6.2,6.2
Tonic Food Drink,Sunglo Natural Lassi Yogurt Drink,0.7,4.29,0,4.29,6.1,6.1
Tonic Food Drink,Tesco Complete Dry Cat Food With Mackerel Flavour,3,24.99,0,24.99,8.3,8.3
Tonic Food Drink,Smartheart Adult Cat Food - Hairball Control Formula,1.4,12.15,-13,13.99,8.7,10
Tonic Food Drink,"Smartheart Kitten Food - Chicken, Fish, Egg & Milk",1.2,12.15,-13,13.99,10.1,11.6
Tonic Food Drink,Smart Heart Chicken & Tuna Flavour Cat Food,1.4,12.15,-13,13.99,8.7,10
Tonic Food Drink,YLF Food My Little Pony Surprise Egg,0.01,4.89,0,4.89,489,489
Tonic Food Drink,Farm Fresh Mixed Berries Low Fat Fresh Yogurt Drink,0.7,3.24,-40,5.4,4.6,7.7
Tonic Food Drink,Yakult Ace Light Cultured Milk Drink,2.488038277511962,4.18,-15,4.91,10.4,12.2
Tonic Food Drink,Marigold Peel Fresh No Sugar Added Powerberries Juice,1,6.49,0,6.49,6.5,6.5
Tonic Food Drink,Hung Fook Tong Imperatae Cane Drink,0.5,4.37,-10,4.85,8.7,9.7
Tonic Food Drink,Vitagen Apple Flavoured Cultured Milk Drink,0.31026252983293556,4.19,-7,4.5,1.3,1.4
Tonic Food Drink,Calpis Mango Flavoured Smooth Cultured Milk Drink,0.35,2.45,0,2.45,7,7
Tonic Food Drink,Dolphin Strawberry Drink Nata De Coco,0.8,4.7,0,4.7,5.9,5.9
Tonic Food Drink,SUN UP Orange Fruit Drink Base,2,11.45,0,11.45,5.7,5.7
Tonic Food Drink,Farm Fresh Original Natural Yogurt Drink,0.7,4.59,-15,5.4,6.6,7.8
Tonic Food Drink,Vitagen Lb Special Cultured Milk Drink,0.32634032634032634,4.29,-5,4.5,1.4,1.5
Tonic Food Drink,VITAGEN Orange Flavoured Cultured Milk Drink Less Sugar,1.6083916083916086,4.29,-9,4.69,6.9,7.6
Tonic Food Drink,Vitagen Grape Flavoured Cultured Milk Drink,0.32710280373831774,4.28,-5,4.5,1.4,1.5
Tonic Food Drink,Farm Fresh Original Mango Tango Yogurt Drink,0.7,4.59,-15,5.4,6.6,7.8
Tonic Food Drink,Marigold Mixed Fruits & Vegetables With Wheatgrass Yogurt Drink,0.7,5.25,0,5.25,7.5,7.5
Tonic Food Drink,Tesco Low Fat Yoghurt Drink - Mango,0.75,3.59,0,3.59,4.8,4.8
Tonic Food Drink,VITAGEN Orange Flavoured Cultured Milk Drink,0.31026252983293556,4.19,-7,4.5,1.3,1.4
Tonic Food Drink,Sun Up Pink Guava Fruit Drink,1.5,5.29,0,5.29,3.5,3.5
Tonic Food Drink,NONA Honey Ginger Drink Mild Hot,0.454,5.45,0,5.45,12,12
Tonic Food Drink,Alpo Adult Dog Food With Beef Liver Vegetables Flavor,10,60.59,-15,70.99,6.1,7.2
Tonic Food Drink,Alpo Adult Dog Food With Chicken Liver Vegetables Flavor,10,60.59,-15,70.99,6.1,7.2
Tonic Food Drink,Betty Crocker Devil'S Food Super Moist Cake Mix,0.43,9.99,0,9.99,23.2,23.2
Tonic Food Drink,Purina SuperCoat Adult Small Breed With Chicken Dog Food,3,29.59,-20,36.99,9.9,12.4
Tonic Food Drink,Milo Activ-Go Malt Chocolate Drink,0.5,3.6,-20,4.5,7.2,9
Tonic Food Drink,Drinho Chrysanthemum Tea Drink (6 Packets),1,4.5,-15,5.29,4.5,5.3
Tonic Food Drink,F&N Rut B Cordial Drink,2,8.69,-8,9.48,4.3,4.7
Tonic Food Drink,100 Plus Lemon Lime Isotonic Drink,1.5,3.1,-11,3.5,2.1,2.4
Tonic Food Drink,Marigold 0% Fat Mango Yogurt Drink,0.7,5.25,0,5.25,7.5,7.5
Tonic Food Drink,Farm Fresh Premium Chocolate Milk Drink,1,6.99,0,6.99,7,7
Tonic Food Drink,Drinho Winter Melon Drink (6 Packs),0.6616257088846881,5.29,0,5.29,3.5,3.5
Tonic Food Drink,Calpis Original Smooth Cultured Milk Drink,1,4.51,-16,5.35,4.5,5.4
Tonic Food Drink,NUTRIFRES Nutrigold Blackcurrant Concerntrate Cordial Drink,1,14.5,0,14.5,14.5,14.5
Tonic Food Drink,Lactel Bliss Apple Kiwi Yogurt Drink,0.7,4.2,-16,5,6,7.1
Tonic Food Drink,Farm Fresh Premium Chocolate Milk Drink,0.2,2.99,0,2.99,15,15
Tonic Food Drink,Oyoshi Green Tea + Honey Lemon Drink,1,3.31,-12,3.75,3.3,3.8
Tonic Food Drink,Tropicana Twister Apple Fruit Drink 355ml,0.355,2.45,0,2.45,6.9,6.9
Tonic Food Drink,F&N Sarsi Sparkling Flavoured Drink,0.325,1.65,0,1.65,5.1,5.1
Tonic Food Drink,"7UP Lemon, Lime & Bubbles Flavoured Drink",0.5,2.4,0,2.4,4.8,4.8
Tonic Food Drink,Calpis Strawberry Flavoured Cultured Milk Drinks,0.35,2.45,0,2.45,7,7
Tonic Food Drink,Anlene Adults Milk Drinks (4 Pieces),0.18,6.99,0,6.99,38.8,38.8
Tonic Food Drink,Pepsi Cola Flavoured Carbonated Soft Drink,0.33,1.79,0,1.79,5.4,5.4
Tonic Food Drink,Dimes Classic Fruit Mix Drink Twinpack,0.5005005005005005,9.99,0,9.99,5,5
Tonic Food Drink,A&W Sarsaparilla Carbonated Soft Drink 320ml,0.32,1.69,0,1.69,5.3,5.3
Tonic Food Drink,Glucolin Glucose Energy Drink Powder Original,0.42,13.15,0,13.15,31.3,31.3
Tonic Food Drink,Lactel Bliss Mixed Berries Yogurt Drink,0.2,2.35,0,2.35,11.8,11.8
Tonic Food Drink,Sunglo Apple Lassi Yogurt Drink 1.75L,0.5698324022346368,8.95,0,8.95,5.1,5.1
Tonic Food Drink,Sunglo Apple Lassi Yogurt Drink 700ml,0.7,4.33,0,4.33,6.2,6.2
Tonic Food Drink,Sunglo Strawberry Lassi Yogurt Drink 1.75L,0.5698324022346368,8.95,0,8.95,5.1,5.1
Tonic Food Drink,Sunglo Blackcurrant Lassi Yogurt Drink 700ml,0.7,4.29,0,4.29,6.1,6.1
Tonic Food Drink,Sunglo Strawberry Lassi Yogurt Drink 700ml,0.7,4.33,0,4.33,6.2,6.2
Tonic Food Drink,Ovaltine Nutritous Malt Drink Chocolate Flavour,0.34,6.89,0,6.89,20.3,20.3
Tonic Food Drink,Farm Fresh Premium Chocolate Milk Drink,1,5.1,-35,7.84,5.1,7.8
Tonic Food Drink,Farm Fresh Pure Fresh Milk Drink,2,14.09,-6,14.98,7,7.4
Tonic Food Drink,Farm Fresh Pure Fresh Milk Drink,1,5.1,-35,7.84,5.1,7.8
Tonic Food Drink,Marigold Hl Strawberry Flavoured Milk Drink,1,7.21,-10,8.03,7.2,8
Tonic Food Drink,A&W Sarsaparilla Carbonated Soft Drinks 1.5L,1.5,3.15,-15,3.7,2.1,2.5
Tonic Food Drink,100 Plus Active Replenish Isotonic Drink,1,2.36,-20,2.95,2.4,3
Tonic Food Drink,Lactel Bliss Peach Mango Yogurt Drink,0.7,4.2,-16,5,6,7.1
Tonic Food Drink,Lactel Bliss Mixed Berries Yogurt Drink,0.7,4.2,-16,5,6,7.1
Tonic Food Drink,HUNG FOOK TONG Pear Tea Drink,0.5,4.37,-10,4.85,8.7,9.7
Tonic Food Drink,Marigold 0% Fat Bueberry Yogurt Drink,0.135,2.05,0,2.05,15.2,15.2
Tonic Food Drink,A&W Sarsaparilla Carbonated Soft Drinks 500ml,0.5,2.12,-4,2.2,4.2,4.4
Tonic Food Drink,BIG FOOT Doraemon Soft Drink Lollipop,0.06,2.99,0,2.99,49.8,49.8
Tonic Food Drink,Red Bull Energy Drink (6 Cans),0.668301655426119,16.31,-7,17.59,10.9,11.7
Tonic Food Drink,Red Bull Energy Drink (6 Bottles),1.1142587346553352,10.59,0,10.59,11.8,11.8
Tonic Food Drink,F&N Sarsi Sparkling Flavoured Drink,0.5,1.85,0,1.85,3.7,3.7
Tonic Food Drink,7up Soft Drinks (320ml x 4),0.11782032400589103,6.79,0,6.79,0.8,0.8
Tonic Food Drink,Ovaltine Chocolate Malt Drink Original Taste,0.82,13.8,0,13.8,16.8,16.8
Tonic Food Drink,Schweppes Ginger Ale Sparkling Drink 320ml,0.32,2.29,0,2.29,7.2,7.2
Tonic Food Drink,Pepsi Cola Carbonated Drinks (4 Cans),0.7846410684474123,5.99,0,5.99,4.7,4.7
Tonic Food Drink,Sunglo Blackcurrant Lassi Yogurt Drink 1.75L,1.75,8.95,0,8.95,5.1,5.1
Tonic Food Drink,Farm Fresh Mixed Berry Yogurt Drink,1.2526315789473685,9.5,0,9.5,11.9,11.9
Tonic Food Drink,F&N Seasons Soya Bean Drink,0.3,1.59,0,1.59,5.3,5.3
Tonic Food Drink,100 Plus Lemon Lime Isotonic Drink,0.5,1.95,0,1.95,3.9,3.9
Tonic Food Drink,SUN UP Blackcurrant Fruit Drink Bases,2,11.45,0,11.45,5.7,5.7
Tonic Food Drink,MOUNTAIN DEW Live Wire Carbonated Drink,0.5,2.15,0,2.15,4.3,4.3
Tonic Food Drink,Marigold 0% Fat Strawberry Yogurt Drink,0.7,5.25,0,5.25,7.5,7.5
Tonic Food Drink,100 Plus Original Isotonic Drink (325mlx12),3.9,16.89,0,16.89,4.3,4.3
Tonic Food Drink,Marigold Peel Fresh Orange Juice Drink,1.8,8.29,0,8.29,4.6,4.6
Tonic Food Drink,Good Morning VPlus Classic Nutritious Drink,1,71.19,-11,79.99,71.2,80
Tonic Food Drink,Hung Fook Tong American Ginseng With Honey Drink,0.5,4.37,-10,4.85,8.7,9.7
Tonic Food Drink,SUN UP Pink Guava Fruit Drink Base,0.85,11.45,0,11.45,13.5,13.5
Tonic Food Drink,Pedigree Dog Dry Food Adult Chicken & Vegetable Flavour 10KG,10,75.15,0,75.15,7.5,7.5
Tonic Food Drink,"Purina Alpo Chicken, Liver & Vegetable Flavour For Adult Dog Food",3,23.79,0,23.79,7.9,7.9
Tonic Food Drink,Purina SuperCoat Puppy All Breed Chicken Dry Dog Food,3,29.59,-20,36.99,9.9,12.4
Tonic Food Drink,Milna Instant Powdered Supplement Food For Baby Brown Rice And Banana,0.12,5.99,0,5.99,49.9,49.9
Tonic Food Drink,Fruit 10 Grape Fruit Drink With Aloe Vera,1.5,5.99,0,5.99,4,4
Tonic Food Drink,Marigold Peel Fresh Orange Juice Drink With Sacs,1,5.4,0,5.4,5.4,5.4
Tonic Food Drink,Fernleaf Calciyum Assorted Flavour Cultured Milk Food (8 x 60g),2.08187134502924,8.55,0,8.55,17.8,17.8
Tonic Food Drink,Pedigree Dog Dry Food Adult Lamb & Vegetable Flavour 10KG,10,75.15,0,75.15,7.5,7.5
Tonic Food Drink,Fernleaf Calci Yum Choco-Berry Flavour Cultured Milk Food,4.157303370786517,4.45,0,4.45,18.5,18.5
Tonic Food Drink,Mega Food Australian Cheddar Cheese Twin Pack (24 Slices),0.4,17.8,0,17.8,44.5,44.5
Tonic Food Drink,Coca-Cola No Calorie Carbonated Soft Drink 1.5L,1.5,2.03,-45,3.69,1.4,2.5
Tonic Food Drink,Yakult Double Pack Ace Cultured Milk Drink,1.25,7.28,-20,9.09,9.1,11.4
Tonic Food Drink,Lactel Bliss Tropical & Mixed Fruits Yogurt Drink,0.7,4.2,-16,5,6,7.1
Tonic Food Drink,Coca-Cola Vanilla Carbonated Soft Drink 500ml,0.5,2.22,-18,2.7,4.4,5.4
Tonic Food Drink,Yeo's Soy Bean Milk Drink (6 Packs),0.6573705179282868,5.02,-15,5.9,3.3,3.9
